Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alaska,State_Arizona,State_California,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maryland,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Nebraska,State_New Hampshire,State_New York,State_North Dakota,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Virginia,State_Washington,State_West Virginia,State_Wyoming,City_Anchorage,City_Atlanta,City_Baltimore,City_Boise,City_Charleston,City_Cheyenne,City_Chicago,City_Dallas,City_Des Moines,City_Detroit,City_Fargo,City_Hartford,City_Honolulu,City_Jackson,City_Knoxville,City_Los Angeles,City_Louisville,City_Manchester,City_Miami,City_Minneapolis,City_New Orleans,City_New York,City_Omaha,City_Philadelphia,City_Phoenix,City_Providence,City_Richmond,City_Seattle,City_Sioux Falls,City_St. Louis,City_Wichita,City_Wilmington,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Foot Locker,2021-11-17,38.0,53,2014.0,0.001897390303854401,November,17,4.0,0.3041057759220599,46,32.0,0.5631523218877629,0.1373083041974172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-17,52.0,42,2184.0,0.002646305109565399,November,17,5.0,0.3041057759220599,46,38.0,0.5631523218877629,0.1373083041974172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-17,35.0,295,10325.0,0.10778724962083572,November,17,40.0,0.3041057759220599,46,52.0,0.5631523218877629,0.1373083041974172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-11-18,25.0,295,7375.0,0.0672885832330945,November,18,35.0,0.5010438413361169,46,35.0,0.5631523218877629,0.13733023870774988,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-11-18,51.0,114,5814.0,0.00435175984519638,November,18,3.0,0.5010438413361169,46,25.0,0.5631523218877629,0.13733023870774988,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-18,63.0,104,6552.0,0.00835730348831128,November,18,5.0,0.5010438413361169,46,51.0,0.5631523218877629,0.13733023870774988,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-18,23.0,80,1840.0,0.002196537837979185,November,18,5.0,0.5010438413361169,46,63.0,0.5631523218877629,0.13733023870774988,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-18,65.0,345,22425.0,0.17570995240834683,November,18,30.0,0.5010438413361169,46,23.0,0.5631523218877629,0.13733023870774988,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-21,50.0,170,8500.0,0.07758485434862193,November,21,35.0,0.6075156576200418,46,65.0,0.5631523218877629,0.1372695636781735,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-11-21,49.0,48,2352.0,0.002865958893363318,November,21,5.0,0.6075156576200418,46,50.0,0.5631523218877629,0.1372695636781735,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-23,33.0,124,4092.0,0.004070916793054756,November,23,4.0,0.19916492693110646,47,33.0,0.5415973377703828,0.1371699295473138,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-23,44.0,105,4620.0,0.005831284974635217,November,23,5.0,0.09551148225469727,47,33.0,0.5415973377703828,0.1371699295473138,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-23,42.0,54,2268.0,0.0021630667852099786,November,23,4.0,0.5010438413361169,47,44.0,0.5415973377703828,0.1371699295473138,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-23,52.0,44,2288.0,0.0027822812614403014,November,23,5.0,0.47807933194154495,47,42.0,0.5415973377703828,0.1371699295473138,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-23,45.0,375,16875.0,0.1542348726531039,November,23,35.0,0.359498956158664,47,52.0,0.5415973377703828,0.1371699295473138,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-23,55.0,175,9625.0,0.10046545682757177,November,23,40.0,0.5480167014613779,47,45.0,0.5415973377703828,0.1371699295473138,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
