Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alabama,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Maryland,State_Massachusetts,State_Michigan,State_Mississippi,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Virginia,City_Albuquerque,City_Atlanta,City_Baltimore,City_Billings,City_Birmingham,City_Boise,City_Boston,City_Charleston,City_Charlotte,City_Chicago,City_Dallas,City_Detroit,City_Fargo,City_Hartford,City_Honolulu,City_Houston,City_Jackson,City_Knoxville,City_Miami,City_New York,City_Newark,City_Omaha,City_Orlando,City_Providence,City_Richmond,City_Sioux Falls,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Sports Direct,2021-09-10,30.0,175,5250.0,0.04556314413491955,September,10,30.0,0.4060975609756098,36,45.0,0.2637813211845103,0.8623275235371837,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Sports Direct,2021-09-10,27.0,51,1377.0,0.000995781125197485,September,10,4.0,0.4060975609756098,36,30.0,0.2637813211845103,0.8623275235371837,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-12,30.0,215,6450.0,0.006945837247843941,September,12,4.0,0.020731707317073148,36,27.0,0.2637813211845103,0.8645573014723155,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-12,44.0,176,7744.0,0.010734262494472773,September,12,5.0,0.020731707317073148,36,30.0,0.2637813211845103,0.8645573014723155,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-12,45.0,650,29250.0,0.29956650093772325,September,12,35.0,0.020731707317073148,36,44.0,0.2637813211845103,0.8645573014723155,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-13,45.0,150,6750.0,0.04886188902846245,September,13,25.0,0.35670731707317077,37,45.0,0.4210618538636763,0.8724954981382802,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Sports Direct,2021-09-13,30.0,47,1410.0,0.000621043705291011,September,13,3.0,0.35670731707317077,37,45.0,0.4210618538636763,0.8724954981382802,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-13,41.0,39,1599.0,0.0012561620554611382,September,13,4.0,0.35670731707317077,37,30.0,0.4210618538636763,0.8724954981382802,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-14,36.0,278,10008.0,0.014053532911797723,September,14,5.0,0.4817073170731707,37,41.0,0.4210618538636763,0.8856568905012554,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-14,51.0,268,13668.0,0.02342724640128924,September,14,6.0,0.3800813008130081,37,36.0,0.4210618538636763,0.8856568905012554,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-14,42.0,135,5670.0,0.007693552757047,September,14,5.0,0.5640243902439025,37,51.0,0.4210618538636763,0.8856568905012554,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-14,32.0,135,4320.0,0.0044475877818007815,September,14,4.0,0.5640243902439025,37,42.0,0.4210618538636763,0.8856568905012554,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-14,55.0,925,50875.0,0.7452635887764091,September,14,50.0,0.4817073170731707,37,32.0,0.4210618538636763,0.8856568905012554,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-14,45.0,450,20250.0,0.20720164391852192,September,14,35.0,0.18292682926829268,37,55.0,0.4210618538636763,0.8856568905012554,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-15,34.0,145,4930.0,0.005163048896489198,September,15,4.0,0.2548780487804878,37,45.0,0.4210618538636763,0.8624152974427542,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-15,35.0,500,17500.0,0.15332214399065447,September,15,30.0,0.31585365853658537,37,34.0,0.4210618538636763,0.8624152974427542,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Sports Direct,2021-09-18,33.0,322,10626.0,0.011843813665776448,September,18,4.0,0.3719512195121951,37,35.0,0.4210618538636763,0.8640598586054726,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-18,44.0,254,11176.0,0.019042994521444482,September,18,6.0,0.3719512195121951,37,33.0,0.4210618538636763,0.8640598586054726,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-18,45.0,975,43875.0,0.513984919018012,September,18,40.0,0.3719512195121951,37,44.0,0.4210618538636763,0.8640598586054726,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
